Generation,Individual,x1,x2,Fitness
0,0,-3.642311,-4.672940,66.019326
0,1,-0.268486,-1.024019,12.393294
0,2,0.418125,0.793887,26.788094
0,3,-0.362724,-0.215956,24.560611
0,4,-0.362724,-1.187315,24.208857
0,5,-3.117678,-4.185105,35.880857
0,6,2.286980,-4.821792,46.423194
0,7,-0.564076,-2.964281,28.556368
0,8,0.831233,-3.192023,22.431935
0,9,-0.322112,2.226213,27.948202
0,10,-0.268486,0.793887,19.138568
0,11,-2.259119,4.071871,33.258801
0,12,3.586470,-3.167455,46.498535
0,13,3.376400,4.921533,53.945519
0,14,3.737515,2.157307,33.906270
0,15,3.586470,-4.256782,59.969006
0,16,-1.904114,4.071871,22.968798
0,17,0.001968,2.480773,26.082124
0,18,-3.035030,4.427628,48.040356
0,19,1.895012,-3.643939,35.148957
0,20,2.125724,-3.192023,24.106113
0,21,-5.096913,-4.256782,56.322092
0,22,-2.081347,4.937525,30.749772
0,23,-2.888205,3.042909,20.329521
0,24,-1.280068,-4.748831,46.141468
0,25,-2.644984,-2.964281,32.163549
0,26,0.357214,2.915089,26.253501
0,27,-3.035030,-1.521535,31.676309
0,28,-1.904114,4.071871,22.968798
0,29,0.721320,2.059087,17.233716
0,30,1.518092,4.792380,52.575517
0,31,-4.001381,3.698331,42.878838
0,32,1.895012,1.386269,25.164393
0,33,1.096957,2.630718,26.735446
0,34,2.174463,-4.748831,42.783216
0,35,-0.799647,2.630718,31.303570
0,36,1.104148,-2.504864,29.554574
0,37,1.895012,-4.194871,29.890987
0,38,-5.096913,-2.964281,36.813631
0,39,-0.268486,3.042909,20.851555
0,40,4.802767,1.493145,52.031718
0,41,0.418125,-3.192023,35.506794
0,42,3.370043,-1.937917,32.711357
0,43,0.357214,3.042909,25.986555
0,44,-0.268486,-1.024019,12.393294
0,45,-0.362724,2.059087,21.557834
0,46,0.357214,1.866730,23.156436
0,47,-1.904114,-3.856617,24.050694
0,48,-1.393530,-2.721320,38.984394
0,49,-3.324460,-2.341030,46.454918
1,0,0.357214,2.915089,26.253501
1,1,1.518092,4.071871,39.822612
1,2,3.370043,-1.937917,32.711357
1,3,0.920650,-3.192023,18.691191
1,4,2.125724,-3.192023,24.106113
1,5,0.357214,-2.721320,35.563877
1,6,-1.904114,-3.856617,24.050694
1,7,-1.904114,-4.370775,41.370782
1,8,-1.904114,4.071871,22.968798
1,9,2.286980,-4.821792,46.423194
1,10,2.125724,-3.192023,24.106113
1,11,-0.268486,-1.937917,15.737739
1,12,0.721320,2.059087,17.233716
1,13,-0.268486,3.042909,20.851555
1,14,-1.904114,4.071871,22.968798
1,15,1.172876,4.071871,24.299764
1,16,4.780674,3.042909,40.559983
1,17,1.895012,3.281871,28.448849
1,18,-0.322112,2.226213,27.948202
1,19,1.096957,2.630718,26.735446
1,20,-0.268486,3.042909,20.851555
1,21,-2.259119,4.071871,33.258801
1,22,-1.280068,-4.748831,46.141468
1,23,2.174463,-2.964281,19.196108
1,24,-0.268486,0.793887,19.138568
1,25,-0.362724,2.059087,21.557834
1,26,1.104148,-2.504864,29.554574
1,27,-1.904114,-3.856617,24.050694
1,28,1.096957,2.630718,26.735446
1,29,1.895012,-3.856617,24.353491
1,30,2.513143,4.750999,58.791008
1,31,3.170930,-2.447413,40.737465
1,32,-2.081347,-0.215956,13.533891
1,33,-0.362724,-2.964281,25.674473
1,34,-0.362724,-1.521535,38.860393
1,35,2.125724,-3.192023,24.106113
1,36,-2.081347,4.937525,30.749772
1,37,0.357214,3.042909,25.986555
1,38,-0.268486,0.793887,19.138568
1,39,-1.904114,4.071871,22.968798
1,40,-1.904114,3.042909,15.006788
1,41,3.370043,-1.937917,32.711357
1,42,-2.888205,3.042909,20.329521
1,43,-2.888205,-2.504864,36.978653
