Generation,Individual,x1,x2,Fitness
0,0,-2.837033,-2.051407,17.574215
0,1,-1.795539,0.952017,11.758938
0,2,-0.918491,4.114025,21.510373
0,3,1.145633,3.856870,23.868842
0,4,1.912898,-2.051407,9.845121
0,5,-1.795539,-0.748039,21.084354
0,6,3.920484,1.514407,38.845007
0,7,1.935646,-1.708624,20.043051
0,8,-0.497395,4.733009,53.713003
0,9,-2.309424,-1.911966,24.127816
0,10,1.349979,-0.675606,32.661593
0,11,-0.918491,-1.911966,7.273425
0,12,-2.309424,3.543867,51.162583
0,13,-1.795539,1.345919,27.881584
0,14,1.741637,2.559797,39.413504
0,15,0.475131,0.295995,33.041420
0,16,1.086387,0.050120,3.111778
0,17,1.086387,-0.460820,22.528353
0,18,-4.060905,3.889740,34.649655
0,19,-0.320254,-3.029914,23.731269
0,20,-2.935529,-2.051407,14.152026
0,21,-3.558887,-1.177541,38.978499
0,22,-1.073245,2.050877,6.904952
0,23,2.209054,-4.567568,52.310423
0,24,1.733176,-0.460820,33.969853
0,25,1.935646,1.273475,17.644516
0,26,3.766907,-2.605769,47.791157
0,27,-4.060905,3.179426,33.032634
0,28,0.475131,2.042786,24.636071
0,29,-1.810614,-3.681492,37.287383
0,30,-1.073245,2.050877,6.904952
0,31,-3.537088,3.889740,49.676076
0,32,2.226909,3.411767,43.655793
0,33,0.475131,0.704564,33.416508
0,34,-4.302445,-0.994072,32.742069
0,35,3.017910,2.050877,13.883724
0,36,3.017910,3.179426,24.989384
0,37,-0.918491,-3.129128,15.032768
0,38,1.086387,0.050120,3.111778
0,39,1.086387,0.050120,3.111778
0,40,-1.849728,2.648999,30.503304
0,41,-1.810614,-3.293985,33.140132
0,42,1.912898,-4.652602,42.511231
0,43,-0.498590,-2.194867,31.670382
0,44,4.143341,-4.626101,59.379005
0,45,-0.320254,-4.366656,50.133260
0,46,1.549227,0.295995,34.863070
0,47,-2.835457,-3.293985,36.503631
0,48,1.912898,-2.051407,9.845121
0,49,0.475131,0.295995,33.041420
1,0,0.475131,0.295995,33.041420
1,1,-0.921495,4.114025,21.424951
1,2,-2.309424,-3.129128,31.887159
1,3,-2.935529,-2.051407,14.152026
1,4,-1.795539,0.952017,11.758938
1,5,-0.918491,-3.129128,15.032768
1,6,0.475131,0.295995,33.041420
1,7,-1.795539,-0.748039,21.084354
1,8,-2.935529,-2.051407,14.152026
1,9,3.017910,3.179426,24.989384
1,10,1.086387,0.050120,3.111778
1,11,1.086387,4.241255,30.056551
1,12,-0.498590,3.149737,34.277854
1,13,-1.810614,0.907442,12.028597
1,14,1.912898,-1.911966,10.266518
1,15,0.006845,-1.708624,15.499212
1,16,2.441579,2.648999,48.240946
1,17,-2.935529,-2.051407,14.152026
1,18,1.349979,-0.460820,37.610086
1,19,-1.073245,0.295995,15.129763
1,20,-1.795539,-4.411696,48.364519
1,21,-1.073245,-2.051407,6.917644
1,22,3.017910,2.050877,13.883724
1,23,-4.302445,-0.994072,32.742069
1,24,1.912898,-2.051407,9.845121
1,25,-2.935529,-0.460820,29.337505
1,26,0.475131,1.273475,33.195301
1,27,1.935646,-1.708624,20.043051
1,28,1.086387,0.050120,3.111778
1,29,1.912898,1.018875,6.228085
1,30,1.912898,-3.129128,18.025861
1,31,1.086387,-0.460820,22.528353
1,32,-0.498590,-0.868564,24.223197
1,33,1.145633,2.050877,9.927556
1,34,1.086387,3.013775,11.737756
1,35,-4.060905,3.179426,33.032634
1,36,-1.795539,1.345919,27.881584
1,37,1.086387,-2.051407,7.342874
1,38,1.086387,-0.994072,3.612604
1,39,-2.837033,-0.460820,32.759694
1,40,1.935646,-2.051407,9.278516
1,41,1.086387,0.050120,3.111778
1,42,3.903457,2.648999,39.966883
1,43,1.935646,0.295995,17.490635
1,44,1.935646,3.889740,21.988506
1,45,-0.918491,4.114025,21.510373
1,46,1.935646,-1.708624,20.043051
1,47,-0.789184,-1.911966,13.332372
1,48,-2.935529,-2.051407,14.152026
1,49,-0.918491,4.114025,21.510373
2,0,1.086387,-2.051407,7.342874
2,1,1.145633,2.050877,9.927556
2,2,1.935646,-1.708624,20.043051
2,3,-4.067481,-2.696060,38.023251
2,4,-1.810614,0.050120,10.055499
2,5,1.086387,0.050120,3.111778
2,6,-3.033843,-2.051407,14.154825
2,7,1.935646,0.295995,17.490635
2,8,-0.918491,-1.683785,19.003181
2,9,1.086387,-2.051407,7.342874
2,10,2.053849,-0.460820,24.696098
2,11,1.086387,0.050120,3.111778
2,12,1.935646,0.295995,17.490635
2,13,-2.935529,-2.051407,14.152026
2,14,-1.073245,2.050877,6.904952
2,15,1.935646,-2.076404,9.994929
2,16,1.086387,3.013775,11.737756
2,17,-1.073245,-2.051407,6.917644
2,18,1.086387,0.050120,3.111778
