Generation,Individual,x1,x2,Fitness
0,0,-2.959197,0.776739,18.014847
0,1,3.673260,-1.419149,48.881039
0,2,3.407587,-1.086374,32.589794
0,3,1.282318,-3.815374,34.225046
0,4,2.455700,5.106074,53.857573
0,5,1.611943,0.683693,34.739241
0,6,-3.281629,0.776739,31.674515
0,7,-2.959197,-0.665398,24.595297
0,8,-1.680431,2.467959,42.945978
0,9,-2.996654,1.042787,10.428745
0,10,-1.680431,0.803636,24.396341
0,11,1.851764,0.192380,13.957062
0,12,-2.996654,0.683693,23.496266
0,13,1.119900,2.228759,17.596913
0,14,1.119900,1.918611,8.920576
0,15,-0.708550,-3.028519,22.409135
0,16,-3.366677,-0.048005,28.480057
0,17,-0.811374,-4.760427,38.903934
0,18,4.670547,-0.167207,41.658780
0,19,-1.892517,2.500042,32.026854
0,20,3.962825,0.188295,22.230353
0,21,3.632159,-1.749451,43.033608
0,22,-3.366677,-0.048005,28.480057
0,23,3.407587,4.775886,61.162490
0,24,2.656813,0.997956,23.581674
0,25,-3.366677,-0.048005,28.480057
0,26,-4.232035,1.042787,28.230316
0,27,3.407587,4.775886,61.162490
0,28,1.611943,0.683693,34.739241
0,29,-0.811374,-4.760427,38.903934
0,30,1.119900,1.918611,8.920576
0,31,0.763943,-3.792646,31.445237
0,32,4.670547,-0.167207,41.658780
0,33,1.119900,1.918611,8.920576
0,34,3.952446,-2.502884,42.327680
0,35,2.455700,5.106074,53.857573
0,36,-2.825313,-0.407157,31.936975
0,37,1.283430,-4.630311,52.003248
0,38,2.656813,0.997956,23.581674
0,39,2.872009,0.192380,17.806667
0,40,-3.065820,-3.389911,39.435353
0,41,0.923065,0.188295,8.252662
0,42,3.407587,1.918611,34.933108
0,43,-1.892517,-5.048207,31.716247
0,44,-1.892517,2.500042,32.026854
0,45,-2.996654,1.042787,10.428745
0,46,4.037990,-0.441736,36.121404
0,47,-2.959197,-0.665398,24.595297
0,48,4.662957,1.918611,41.904024
0,49,-1.887502,-2.413132,30.328800
1,0,0.923065,-2.502884,28.260632
1,1,0.923065,1.042787,3.444448
1,2,0.923065,0.188295,8.252662
1,3,-0.880188,2.228759,17.113688
