Generation,Individual,x1,x2,Fitness
0,0,2.927954,-2.081693,15.202252
0,1,-1.207445,-3.883042,26.474655
0,2,2.077247,-0.902778,8.093374
0,3,-4.049013,0.823115,23.108405
0,4,-3.909766,-0.757463,26.955869
0,5,-0.412219,3.769937,41.650116
0,6,-1.930492,-1.134004,9.291461
0,7,4.002109,-0.365328,32.779762
0,8,-4.537362,2.932780,49.793321
0,9,0.119938,3.738809,27.403269
0,10,-2.099531,-0.757463,16.405576
0,11,-2.533586,-4.855992,53.599699
0,12,-2.227924,2.135395,21.546409
0,13,-0.412219,2.135395,26.652510
0,14,4.002109,-0.371952,33.090466
0,15,0.489921,3.986214,36.147373
0,16,-2.227924,2.135395,21.546409
0,17,0.703231,-0.371952,30.463690
0,18,3.509385,-0.696432,46.085981
0,19,-0.412219,-0.757463,28.792086
0,20,-2.240557,-1.687989,31.074906
0,21,3.808153,1.070195,23.031229
0,22,4.002109,1.014714,17.090105
0,23,2.077247,0.823115,11.713340
0,24,1.941739,2.593843,29.472389
0,25,0.944530,-1.131491,5.996739
0,26,0.119938,0.191247,9.150320
0,27,3.808153,4.902790,46.774326
0,28,-2.803889,-1.134004,19.166219
0,29,0.944530,-2.175153,11.693319
0,30,-0.412219,-1.131491,23.190471
0,31,-2.314498,0.191247,25.727716
0,32,2.927954,-2.081693,15.202252
0,33,4.309747,-0.757463,42.345393
0,34,-1.636940,-3.463235,50.929142
0,35,4.002109,-2.748762,33.651225
0,36,-0.661494,-0.902778,18.339842
0,37,-4.241263,3.950714,43.523414
0,38,-3.126633,2.624715,36.750538
0,39,-3.758511,0.496617,43.836240
0,40,-4.049013,2.835172,29.803433
0,41,-0.661494,-5.041100,41.460639
0,42,-2.803889,-1.134004,19.166219
0,43,-1.026212,2.932780,10.668377
0,44,2.927954,-2.081693,15.202252
0,45,-0.828401,-1.956783,10.152431
0,46,-0.433531,-2.456244,44.986038
0,47,1.941739,-2.456244,30.090491
0,48,4.002109,1.014714,17.090105
0,49,2.927954,-2.081693,15.202252
1,0,0.017374,-1.134004,4.685880
1,1,0.944530,-2.175153,11.693319
1,2,3.431594,-1.134004,35.492348
1,3,1.811583,2.932780,18.988214
1,4,2.927954,-2.081693,15.202252
1,5,-2.227924,-2.081693,19.203121
1,6,-3.909766,-0.757463,26.955869
