Generation,Individual,x1,x2,Fitness
0,0,-1.744279,-4.244598,41.079126
0,1,-1.948180,4.937961,29.454414
0,2,4.928337,3.218771,43.696085
0,3,-0.268182,-5.004657,36.262715
0,4,0.758363,-4.811835,39.415432
0,5,2.456091,-3.063308,35.818835
0,6,1.338599,2.904028,27.272631
0,7,-1.989855,3.141171,17.529395
0,8,3.705568,2.904028,36.683929
0,9,-3.265426,3.793399,43.327426
0,10,-1.779040,-4.811835,40.715998
0,11,-3.198890,-1.912171,22.217305
0,12,-1.141792,0.009340,5.033893
0,13,-3.198890,-1.912171,22.217305
0,14,0.878426,-3.184253,19.674936
0,15,0.787689,-2.918007,18.087165
0,16,2.535273,-2.918007,35.995738
0,17,0.878426,1.204317,12.169280
0,18,-4.154077,1.297606,36.218195
0,19,-1.141792,0.009340,5.033893
0,20,0.781904,3.218771,27.031073
0,21,-1.779040,-0.992978,12.346190
0,22,-1.971550,0.093191,5.720892
0,23,-1.744279,-0.092287,15.044972
0,24,1.051122,-4.231122,28.335317
0,25,1.825014,-4.231122,35.508971
0,26,-0.395002,2.000941,22.061579
0,27,-2.163428,1.297606,24.135755
0,28,-3.155992,0.093191,16.065670
0,29,-3.727163,2.013699,29.413711
0,30,-3.155992,-0.092287,16.034237
0,31,-0.307274,-2.406215,37.719225
0,32,-1.141792,0.009340,5.033893
0,33,2.272564,2.045518,21.167893
0,34,-0.111281,2.000941,6.362729
0,35,2.535273,-2.918007,35.995738
0,36,-0.395002,-4.225252,44.361669
0,37,1.886535,-3.184253,22.119426
0,38,4.928337,3.218771,43.696085
0,39,-1.971550,-4.785040,34.759098
0,40,-0.975218,-3.184253,17.196979
0,41,-0.395002,2.000941,22.061579
0,42,-0.111281,0.073723,3.418025
0,43,-0.975218,-3.184253,17.196979
0,44,1.705044,-3.063308,25.859058
0,45,-5.014029,-0.092287,26.822418
0,46,4.032079,0.037747,16.741465
0,47,1.763407,1.090261,15.022367
0,48,1.886535,3.141171,19.544043
0,49,0.379967,5.070686,44.114655
1,0,-0.975218,-3.184253,17.196979
1,1,-2.163428,1.090261,12.259410
1,2,-0.111281,-1.912171,7.499609
1,3,0.162517,0.009340,4.819615
1,4,-0.395002,2.000941,22.061579
1,5,0.878426,1.204317,12.169280
1,6,1.705044,0.009340,15.711744
1,7,0.878426,0.093191,5.224524
1,8,2.272564,0.093191,18.252098
1,9,-3.198890,-1.912171,22.217305
1,10,-3.155992,-3.184253,30.516081
1,11,-1.971550,0.176749,9.635867
1,12,-0.975218,2.000941,5.075971
1,13,1.705044,-3.063308,25.859058
1,14,0.878426,2.000941,7.553928
1,15,-1.141792,0.009340,5.033893
1,16,-1.744279,0.009340,13.419170
1,17,0.781904,-3.063308,18.784817
1,18,-0.307274,-3.184253,29.740812
1,19,-1.141792,0.009340,5.033893
1,20,-1.744279,-4.244598,41.079126
1,21,1.025913,-0.092287,2.827856
1,22,-1.744279,-4.244598,41.079126
1,23,1.886535,-0.234805,15.096310
1,24,-0.111281,0.073723,3.418025
1,25,-1.989855,-0.992978,4.975569
1,26,-3.155992,4.937961,39.524749
1,27,-3.155992,0.073723,15.450370
1,28,4.032079,0.009340,16.477406
1,29,-1.141792,2.000941,9.020532
1,30,-1.141792,0.009340,5.033893
1,31,-1.948180,4.937961,29.454414
1,32,-0.620533,-4.266158,46.865403
1,33,-1.779040,-0.992978,12.346190
1,34,4.032079,-4.231122,43.179111
1,35,-0.111281,2.000941,6.362729
1,36,-1.744279,-4.231122,40.120875
1,37,-1.971550,0.093191,5.720892
1,38,-1.989855,3.141171,17.529395
1,39,1.886535,3.141171,19.544043
1,40,4.032079,1.204317,25.079397
1,41,1.825014,3.141171,22.339529
1,42,-0.975218,-0.325604,15.751757
1,43,4.032079,0.037747,16.741465
1,44,-0.111281,2.000941,6.362729
1,45,-0.395002,1.090261,20.811816
1,46,-0.395002,0.073723,19.116875
1,47,-0.975218,-0.092287,2.715134
1,48,1.825014,-4.231122,35.508971
1,49,-1.141792,2.880703,15.995205
2,0,0.878426,0.009340,3.567289
2,1,-0.111281,2.000941,6.362729
2,2,-0.975218,2.000941,5.075971
2,3,-0.111281,-0.092287,4.001892
2,4,-0.111281,2.000941,6.362729
2,5,-1.141792,0.176749,10.606104
2,6,4.032079,0.009340,16.477406
2,7,1.451903,0.009340,21.672160
2,8,-1.141792,-3.184253,21.141540
