Generation,Individual,x1,x2,Fitness
0,0,-0.590220,-1.524665,40.988967
0,1,-0.563813,0.036681,19.790559
0,2,1.415013,-1.112586,24.247376
0,3,4.361036,0.047685,35.890680
0,4,0.265916,1.721409,25.819084
0,5,1.094045,-3.255290,23.821775
0,6,-1.175559,-0.581630,25.924925
0,7,-2.348076,-0.054308,21.872562
0,8,0.080680,2.510571,27.545019
0,9,-0.157385,-0.232297,13.472451
0,10,0.117677,2.351450,24.105625
0,11,-1.183754,1.332246,24.073655
0,12,1.884896,-0.407587,24.583227
0,13,0.861395,-0.873016,8.080259
0,14,2.680827,0.945926,22.863967
0,15,0.145963,-0.409689,22.540825
0,16,-3.344398,-0.000368,26.774543
0,17,-0.485619,3.751985,44.147682
0,18,-3.267124,0.181354,27.600219
0,19,0.502701,-0.916801,22.427320
0,20,-0.112218,1.077935,4.734149
0,21,3.467236,0.385824,49.494687
0,22,-1.068264,0.564788,21.548826
0,23,-0.132784,1.095085,6.232139
0,24,1.124051,0.064716,4.969942
0,25,2.099497,-0.231764,15.209573
0,26,0.011676,0.189687,6.363521
0,27,3.446937,1.852524,38.757138
0,28,0.664710,-0.929854,17.368214
0,29,-0.285905,-0.982452,13.344569
0,30,-0.022960,-2.620708,24.231669
0,31,0.144795,1.350402,21.603558
0,32,-0.186998,-0.202149,13.258399
0,33,-0.841938,1.160223,11.247841
0,34,-0.489279,1.096540,23.203091
0,35,0.174240,-1.224757,15.368561
0,36,0.191274,-2.151709,15.269124
0,37,-3.844828,-1.271900,32.160189
0,38,0.341374,1.001674,16.551418
0,39,1.433410,-3.125442,33.909045
0,40,0.707019,3.646749,42.508416
0,41,0.493148,-1.966817,24.318865
0,42,-0.787414,-0.636402,25.242599
0,43,-0.707096,0.013633,13.200020
0,44,-1.887396,0.158418,10.545650
0,45,0.567321,0.757279,29.556798
0,46,2.982968,0.212542,16.668586
0,47,0.607627,-0.115729,20.711166
0,48,-0.277561,1.483580,33.947955
0,49,-0.254824,-0.121458,13.156041
1,0,-0.421255,-0.783443,27.506159
1,1,1.393574,-0.008798,19.803719
1,2,2.666742,0.605909,40.340974
1,3,3.593289,-1.661786,49.267191
1,4,-0.584927,-0.403913,37.347249
1,5,-0.805723,-0.132040,10.485032
1,6,-3.631279,-2.971737,38.961328
1,7,-1.703799,0.276271,27.484718
1,8,-1.002239,2.474749,27.004253
1,9,-2.209727,-0.084395,13.759801
1,10,1.749525,1.145365,18.291628
1,11,0.975483,-0.682584,15.646235
1,12,-0.706199,-0.233718,22.249581
1,13,2.365878,-0.403454,40.630395
1,14,1.559356,0.552732,41.505802
1,15,2.028397,-0.214160,12.086127
1,16,0.763539,0.029399,9.904348
1,17,2.257509,3.309518,40.173976
1,18,-1.493501,-0.294900,35.093083
1,19,-0.583550,1.887749,24.943327
1,20,0.112694,1.927381,7.154359
1,21,3.318752,0.185997,31.321547
1,22,1.585685,1.254022,32.925108
1,23,-0.160583,2.968048,13.708644
1,24,2.131489,0.076912,8.917282
1,25,2.827599,-2.395484,36.969017
1,26,0.282041,-0.893529,15.032974
1,27,0.512902,-1.446924,41.772886
1,28,2.527659,2.206076,38.380249
1,29,-1.298153,0.083098,16.004063
1,30,0.019724,0.234163,9.138476
1,31,-0.746322,3.044966,20.456328
1,32,-1.976866,0.356120,20.324796
1,33,-2.470354,-0.470893,45.984647
1,34,-1.817625,2.811684,23.307613
1,35,0.033367,0.065115,1.049648
1,36,0.890625,0.781607,11.701137
1,37,-3.036290,1.152379,15.049602
1,38,-1.028554,0.718834,13.680887
1,39,-1.066290,-1.035466,3.311358
1,40,0.996260,-0.964995,2.167411
1,41,-1.022576,-3.931309,17.518309
1,42,1.578643,-0.055360,21.897895
1,43,-3.308095,-0.344030,40.201865
1,44,0.516430,-0.560142,39.821701
1,45,1.448512,3.435535,52.573182
1,46,-1.324324,-0.087339,17.731833
1,47,1.005941,2.288687,18.663849
1,48,-0.774954,2.627658,32.895649
1,49,2.153234,0.046997,9.359167
2,0,0.226331,0.294542,21.418582
2,1,1.437906,-0.005717,21.322576
2,2,1.323101,-0.077802,17.361136
2,3,0.552896,-1.889863,25.630409
2,4,0.355094,0.084786,17.652780
2,5,-1.703816,1.441691,37.179092
2,6,1.106521,-1.821045,12.380855
2,7,0.553296,0.071524,20.748711
2,8,-0.471090,0.208119,27.499541
2,9,-0.170809,0.058822,5.934953
2,10,0.909149,0.340697,17.923346
2,11,0.953193,-1.343075,18.662174
2,12,-1.314222,-0.107781,17.872119
2,13,-1.896381,-0.414788,24.414485
2,14,0.265079,0.440612,30.522308
2,15,2.029875,0.099815,6.209030
2,16,1.998810,0.021885,4.090390
2,17,2.418863,-0.101501,26.555221
2,18,0.965094,0.604284,19.465159
2,19,0.075217,1.672834,18.560899
2,20,-0.125563,1.637892,22.128155
2,21,-0.633534,-0.057410,17.730155
2,22,2.000526,0.662192,19.682128
2,23,-0.052066,0.491493,20.760353
2,24,-1.138157,0.056033,5.448869
2,25,-0.797956,-2.225324,21.076764
2,26,0.125289,0.510318,23.196879
2,27,-0.496672,1.424531,41.170426
2,28,-1.500269,-0.225490,30.767715
2,29,0.543211,-0.490398,40.151067
2,30,0.035357,1.558100,22.015726
2,31,-0.617960,3.851984,36.618214
2,32,-0.018894,0.189836,6.415935
2,33,-0.032556,-0.149737,4.340766
2,34,-1.102028,-1.236790,13.900415
2,35,-0.048202,0.692927,14.447248
