Generation,Individual,x1,x2,Fitness
0,0,0.108053,4.468337,41.997948
0,1,0.991221,-0.003828,1.000636
0,2,-2.700131,-0.807133,27.511346
0,3,-0.644870,1.666833,34.320657
0,4,1.003875,0.000371,1.010756
0,5,-0.917353,-0.860353,6.508690
0,6,-0.000558,0.801383,7.469602
0,7,0.210482,-3.103476,19.258404
0,8,-0.937762,0.085823,3.060712
0,9,-4.182964,-0.083404,24.757591
0,10,-0.990913,-1.486525,23.172137
0,11,0.685479,-0.085348,15.824749
0,12,-2.379216,1.380103,42.115353
0,13,2.672498,-1.987397,25.802751
0,14,1.469563,-0.027124,22.122908
0,15,0.450899,1.407507,40.070563
0,16,3.374984,1.456124,50.203586
0,17,0.041843,1.973111,4.380913
0,18,-0.796578,-0.762348,17.555634
0,19,0.535308,-0.632687,37.163205
0,20,0.278638,-3.654870,40.852958
0,21,1.129326,0.539757,24.380066
0,22,-0.345418,1.065111,17.721523
0,23,-2.090925,3.622438,36.266006
0,24,-0.874660,-1.539395,25.774039
0,25,-1.868677,-0.710285,19.681384
0,26,0.215917,-0.062992,8.698516
0,27,0.241401,1.000188,10.518603
0,28,-1.653604,-0.700552,31.975502
0,29,-0.096559,1.173415,8.542460
0,30,2.260593,0.966530,16.929846
0,31,0.483714,0.103429,22.230701
0,32,1.267314,0.109779,14.989879
0,33,3.910072,0.172517,22.194389
0,34,1.558217,-0.280488,33.749051
0,35,2.015596,-0.722990,16.322243
0,36,-1.878726,-0.882311,9.685125
0,37,-0.658684,0.060209,16.572442
0,38,1.078551,0.071355,3.350105
0,39,-0.388619,0.519986,37.992209
0,40,0.723870,-3.438633,43.248433
0,41,1.101970,0.392839,21.169473
0,42,3.349975,-2.287222,44.647734
0,43,-0.064109,-0.693165,14.780553
0,44,-0.066013,-0.189249,7.163000
0,45,-0.040068,1.665902,18.133601
0,46,-0.539992,0.530709,40.073627
0,47,3.109566,-3.033741,21.374405
0,48,0.194325,0.435688,25.994943
0,49,0.648494,-3.728706,41.611859
1,0,-0.084861,0.547969,21.244847
1,1,-0.032457,-0.024046,0.322772
1,2,0.930411,1.032808,3.084820
1,3,-0.153694,4.478486,44.300739
1,4,2.158386,-0.010121,9.235352
1,5,1.882865,-0.140275,9.792192
1,6,-1.643350,-1.441436,40.319611
1,7,0.457317,-2.457108,45.528103
1,8,-1.959331,0.712779,16.989163
1,9,-0.812206,-0.249729,16.895257
1,10,-2.154226,-3.914887,25.702200
1,11,0.259320,-0.218664,18.744154
1,12,-0.038814,2.287653,17.874541
1,13,0.172886,1.775777,16.912914
1,14,-1.455652,0.749266,32.340746
1,15,-1.170117,-1.349919,24.254093
1,16,0.634368,-0.459644,36.936796
1,17,-1.059166,0.562185,21.367311
1,18,-1.538999,1.793667,32.577643
1,19,3.077130,-1.647721,29.328312
1,20,2.475556,0.152004,30.258261
1,21,0.017503,-1.537594,22.147228
1,22,-1.000626,-0.838914,6.404564
1,23,-0.234130,-1.583873,30.211252
1,24,0.553399,-0.441040,39.264785
1,25,-0.749245,0.928341,12.467201
1,26,1.196015,0.051700,8.628778
1,27,-0.647516,1.610564,36.699096
1,28,-0.041122,-0.727406,12.277629
1,29,0.243352,-1.266498,22.280408
1,30,0.065286,-0.970165,1.950279
1,31,1.149249,-0.135402,8.828980
1,32,-0.757683,0.390066,27.951447
1,33,3.606997,-0.173628,36.248047
1,34,-1.738860,-1.685290,30.517968
1,35,-0.574067,-2.162460,28.715213
1,36,-0.354022,-1.806290,26.004887
1,37,-2.598918,2.143209,33.260077
1,38,2.710658,1.178604,26.846620
1,39,1.614877,2.230141,33.843019
1,40,0.441380,-0.821208,25.872219
1,41,0.367568,1.072511,19.038672
1,42,-0.382898,-0.731025,29.283522
1,43,0.085419,0.883816,4.742735
1,44,-0.206731,1.162539,13.486025
1,45,-0.000821,-0.091733,1.624111
1,46,2.328334,-0.419213,39.061604
1,47,2.316283,0.763018,29.175688
1,48,2.416253,-0.941660,26.036602
1,49,-0.865143,-2.947888,13.349944
2,0,-0.072593,-1.701702,16.911653
2,1,-0.539198,-0.030841,20.177090
2,2,2.431482,1.889859,30.871717
2,3,-0.347308,-0.052234,16.397275
2,4,-1.147523,0.014928,5.357916
2,5,0.636379,-0.657770,32.861534
2,6,-0.566445,-0.369429,36.417740
2,7,-0.399994,-2.095300,24.380030
2,8,-0.413358,0.357574,35.109246
2,9,1.209637,-0.169034,14.112167
2,10,-0.198714,-4.288439,37.655049
2,11,0.439710,-0.038820,19.781906
2,12,1.179254,0.104257,9.171265
2,13,-1.308691,1.632083,34.730528
2,14,1.935473,-0.690341,18.694634
2,15,-1.474963,-1.344340,39.445777
2,16,-1.226323,-0.942515,11.555232
2,17,-0.412508,0.955312,20.001051
2,18,-0.202699,-2.624723,31.085178
2,19,1.073892,-2.102770,8.646775
2,20,0.663171,1.866552,22.426848
2,21,-0.545210,-2.107460,26.532021
2,22,-0.361249,-1.385438,36.003721
