Generation,Individual,x1,x2,Fitness
0,0,-0.887430,-0.487334,23.392187
0,1,2.073151,2.980951,14.293362
0,2,-0.792576,0.665866,23.471741
0,3,1.994179,1.410196,24.421958
0,4,-1.554409,0.680164,36.548575
0,5,0.270572,0.297469,24.389248
0,6,-0.021416,0.486627,20.292378
0,7,1.380921,-2.616415,43.523746
0,8,-0.685274,0.016011,14.476064
0,9,-3.260370,-0.635840,38.258833
0,10,-0.737398,-0.184654,17.377407
0,11,0.153287,0.357991,20.718600
0,12,-1.051388,0.521979,21.799408
0,13,-0.902573,3.629569,32.669461
0,14,0.559735,0.594391,38.262756
0,15,2.040228,-1.246819,15.834955
0,16,1.507618,1.134855,26.929427
0,17,0.605993,-1.681024,35.255708
0,18,1.256495,0.124812,14.922898
0,19,-0.554208,-0.018534,19.800766
0,20,-2.196739,0.197004,18.311469
0,21,1.157786,-4.429474,44.519627
0,22,-0.971379,-1.183927,8.473260
0,23,-0.482918,0.059770,20.876168
0,24,-1.154034,1.733087,19.725124
0,25,-0.361693,-2.980183,25.545587
0,26,-1.717269,-0.033247,15.209624
0,27,0.338324,-2.603334,40.126163
0,28,0.211113,0.004418,7.629314
0,29,-2.020877,-0.402438,22.511053
0,30,-1.762862,-0.280250,24.268215
0,31,0.194285,1.058546,8.397630
0,32,0.407081,0.000469,18.509333
0,33,0.107189,-0.934286,3.908227
0,34,0.347704,-0.089971,17.445260
0,35,-1.728585,3.530065,46.612934
0,36,2.395546,0.350063,39.664782
0,37,2.347294,0.631183,38.438775
0,38,0.199854,0.291778,19.621162
0,39,1.147762,1.747652,18.528169
0,40,0.737617,-1.264167,23.808453
0,41,-0.346682,0.638220,32.695499
0,42,2.091022,-1.408078,26.324310
0,43,0.589618,0.057491,19.452438
0,44,-1.584286,0.264426,32.115228
0,45,-1.024717,0.195956,7.877966
0,46,-0.318374,-0.858102,18.720916
0,47,-0.573182,-0.338415,34.678336
0,48,-1.110326,1.272592,16.574987
0,49,-0.590943,-0.290577,31.367012
1,0,-0.411472,-1.874896,25.110585
1,1,-1.363754,1.077640,20.741795
1,2,1.708011,0.133608,18.864445
1,3,-1.257039,-1.658429,30.214059
1,4,1.740076,1.259410,25.827993
1,5,-0.521686,-0.803176,27.545250
1,6,0.084048,0.613007,19.328446
1,7,0.677044,-1.507455,37.144923
1,8,-1.337297,0.692773,31.001107
1,9,-0.827286,-1.216564,15.411600
1,10,1.302540,-0.475516,35.046156
1,11,-0.597058,0.086045,19.987493
1,12,-2.605429,-0.374698,41.871282
1,13,-2.049756,2.796154,19.645232
1,14,-0.024582,-0.800704,7.628553
1,15,-0.456793,-3.465953,51.627294
1,16,2.376991,0.356795,39.154161
1,17,1.519575,-1.060071,24.061200
1,18,-0.501590,-0.615545,38.108397
1,19,-0.154726,0.244697,14.115612
1,20,-1.179919,-2.230663,20.893685
1,21,2.243947,-1.490852,36.861224
1,22,0.340372,0.815489,22.159168
1,23,0.341419,0.091388,17.162040
1,24,1.787357,4.411910,48.840857
1,25,1.404321,1.253531,32.012039
1,26,0.299552,-0.064468,13.966494
1,27,0.119503,-3.294951,26.346943
1,28,0.870583,-0.003423,3.888131
1,29,0.339269,-1.536710,37.531190
1,30,-0.620514,-0.082633,18.977232
1,31,-0.612118,0.490288,38.216076
1,32,-0.224309,0.275072,20.087580
1,33,0.301471,1.490983,35.475833
