Generation,Individual,x1,x2,Fitness
0,0,0.150555,0.638678,21.018999
0,1,-1.657648,-1.106833,21.624907
0,2,1.536466,-0.211075,29.722532
0,3,0.217898,-0.544652,27.949753
0,4,-1.423450,1.607631,41.275272
0,5,0.422833,-1.634020,38.355431
0,6,-0.178829,1.923354,10.544360
0,7,-0.080176,-2.207449,13.479715
0,8,1.785422,-0.879699,14.477606
0,9,0.056952,0.225911,9.179931
0,10,1.556964,-3.657212,50.670957
0,11,3.439436,-1.064861,33.067312
0,12,1.355848,0.585567,36.941542
0,13,0.258224,-0.855616,15.155684
0,14,-1.847698,-2.998415,16.644754
0,15,0.010945,0.332074,15.065341
0,16,-3.406157,1.924200,34.728754
0,17,-0.017660,0.894837,2.967266
0,18,0.980341,-0.486019,21.234912
0,19,-4.060090,0.544105,37.103173
0,20,-3.024566,-3.215170,27.433201
0,21,-0.252747,-1.265727,22.825054
0,22,-0.023576,0.131464,3.349227
0,23,0.724053,-0.988272,13.151133
0,24,0.410929,0.006159,18.650810
0,25,1.039710,2.695552,22.011372
0,26,-0.014786,-1.617164,20.069078
0,27,0.622202,1.086476,20.201995
0,28,1.004491,-2.506823,27.287960
0,29,0.672145,0.182573,21.073167
0,30,-0.962819,0.065840,2.046547
0,31,-0.379905,0.140515,21.100419
0,32,0.007117,-3.180605,15.902930
0,33,-0.934942,-1.638661,20.822053
0,34,0.946445,0.733437,13.033301
0,35,-3.344445,0.021789,26.871299
0,36,-3.654665,0.097867,30.836195
0,37,-1.341233,0.462773,37.164281
0,38,0.076200,1.233693,11.629400
0,39,0.271882,-1.858578,18.593642
0,40,0.201092,0.431836,26.298878
0,41,1.129499,3.338960,30.859000
0,42,0.646922,0.149019,20.546306
0,43,-0.330525,0.262463,25.806805
0,44,0.214736,-1.337409,24.857273
0,45,-0.876525,-0.118925,6.308208
0,46,1.123668,0.037195,4.405861
0,47,1.109517,-0.439568,22.987552
0,48,-0.985334,-0.952136,2.368697
0,49,-0.004890,0.447358,19.662839
1,0,2.481687,1.461680,47.940688
1,1,0.283340,0.510664,32.398118
1,2,3.309626,-0.532577,44.687900
1,3,-0.381874,-1.383726,36.878266
1,4,-3.659729,2.707148,48.754974
1,5,0.236253,0.331087,24.180009
1,6,-1.323488,-0.532711,36.280008
1,7,-0.402227,-0.148383,22.395713
1,8,4.433190,-2.121703,46.070558
1,9,-0.228527,-0.196109,15.423837
1,10,3.929380,-1.672857,33.866290
1,11,1.121790,-0.592958,22.740023
1,12,2.558984,1.381758,45.143612
1,13,2.766240,-3.157832,31.132606
1,14,-0.472964,-2.590671,45.211941
