Generation,Individual,x1,x2,Fitness
0,0,-2.498248,3.041792,35.835925
0,1,-2.498248,3.041792,35.835925
1,0,-2.498248,3.041792,35.835925
1,1,-2.498248,3.041792,35.835925
2,0,-2.498248,3.041792,35.835925
2,1,-2.498248,3.041792,35.835925
3,0,-2.083896,3.041792,15.295403
3,1,-2.083896,3.041792,15.295403
4,0,-2.083896,-3.017620,14.867368
4,1,-2.083896,-3.017620,14.867368
5,0,-2.083896,-3.017620,14.867368
5,1,-2.083896,-3.017620,14.867368
6,0,-2.083896,3.017135,14.861110
6,1,-2.083896,3.017135,14.861110
7,0,-2.083896,2.979257,14.660896
7,1,-2.083896,2.979257,14.660896
8,0,-2.083896,2.979257,14.660896
8,1,-2.083896,2.979257,14.660896
9,0,-2.083896,2.979257,14.660896
9,1,-2.083896,2.979257,14.660896
10,0,-2.083896,2.979257,14.660896
10,1,-2.083896,2.979257,14.660896
11,0,-2.083896,2.979257,14.660896
11,1,-2.083896,2.979257,14.660896
12,0,-2.083896,2.979257,14.660896
12,1,-2.083896,2.979257,14.660896
13,0,-2.083896,2.979257,14.660896
13,1,-2.083896,2.979257,14.660896
14,0,-2.083896,0.007259,5.710563
14,1,-2.083896,0.007259,5.710563
15,0,-2.083896,0.007259,5.710563
15,1,-2.083896,0.007259,5.710563
16,0,-2.083896,0.007259,5.710563
16,1,-2.083896,0.007259,5.710563
17,0,-2.083896,0.007259,5.710563
17,1,-2.083896,0.007259,5.710563
18,0,-2.083896,0.007259,5.710563
18,1,-2.083896,0.007259,5.710563
19,0,-2.083896,0.007259,5.710563
19,1,-2.083896,0.007259,5.710563
20,0,-2.083896,0.007259,5.710563
20,1,-2.083896,0.007259,5.710563
21,0,-2.083896,0.007259,5.710563
21,1,-2.083896,0.007259,5.710563
22,0,-2.083896,0.007259,5.710563
22,1,-2.083896,0.007259,5.710563
23,0,-2.083896,0.007259,5.710563
23,1,-2.083896,0.007259,5.710563
24,0,-2.083896,0.007259,5.710563
24,1,-2.083896,0.007259,5.710563
25,0,-2.083896,0.007259,5.710563
25,1,-2.083896,0.007259,5.710563
26,0,-2.083896,0.007259,5.710563
26,1,-2.083896,0.007259,5.710563
27,0,-2.083896,0.007259,5.710563
27,1,-2.083896,0.007259,5.710563
28,0,-2.083896,0.007259,5.710563
28,1,-2.083896,0.007259,5.710563
29,0,-2.083896,0.007259,5.710563
29,1,-2.083896,0.007259,5.710563
30,0,-2.083896,0.007259,5.710563
30,1,-2.083896,0.007259,5.710563
31,0,-2.083896,-0.000171,5.700118
31,1,-2.083896,-0.000171,5.700118
32,0,-2.083896,-0.000171,5.700118
32,1,-2.083896,-0.000171,5.700118
33,0,-2.083896,-0.000171,5.700118
33,1,-2.083896,-0.000171,5.700118
34,0,-2.083896,-0.000171,5.700118
34,1,-2.083896,-0.000171,5.700118
35,0,-2.083896,-0.000171,5.700118
35,1,-2.083896,-0.000171,5.700118
36,0,-2.083896,-0.000171,5.700118
36,1,-2.083896,-0.000171,5.700118
37,0,-2.083896,-0.000171,5.700118
37,1,-2.083896,-0.000171,5.700118
38,0,-2.083896,-0.000171,5.700118
38,1,-2.083896,-0.000171,5.700118
39,0,-2.083896,-0.000171,5.700118
39,1,-2.083896,-0.000171,5.700118
40,0,-2.083896,-0.000171,5.700118
40,1,-2.083896,-0.000171,5.700118
41,0,-2.083896,-0.000171,5.700118
41,1,-2.083896,-0.000171,5.700118
42,0,0.120071,-0.000171,2.727790
42,1,0.120071,-0.000171,2.727790
43,0,0.120071,-0.000171,2.727790
43,1,0.120071,-0.000171,2.727790
44,0,0.120071,-0.000171,2.727790
44,1,0.120071,-0.000171,2.727790
45,0,0.120071,-0.000171,2.727790
45,1,0.120071,-0.000171,2.727790
46,0,0.120071,-0.000171,2.727790
46,1,0.120071,-0.000171,2.727790
47,0,0.120071,-0.000171,2.727790
47,1,0.120071,-0.000171,2.727790
48,0,0.120071,-0.000171,2.727790
48,1,0.120071,-0.000171,2.727790
49,0,0.120071,-0.000171,2.727790
49,1,0.120071,-0.000171,2.727790
50,0,0.120071,-0.000171,2.727790
50,1,0.120071,-0.000171,2.727790
51,0,0.120071,-0.000171,2.727790
51,1,0.120071,-0.000171,2.727790
52,0,0.120071,-0.000171,2.727790
52,1,0.120071,-0.000171,2.727790
53,0,0.120071,-0.000171,2.727790
53,1,0.120071,-0.000171,2.727790
54,0,0.120071,-0.000171,2.727790
54,1,0.120071,-0.000171,2.727790
55,0,0.120071,-0.000171,2.727790
55,1,0.120071,-0.000171,2.727790
56,0,0.120071,-0.000171,2.727790
56,1,0.120071,-0.000171,2.727790
57,0,0.120071,-0.000171,2.727790
57,1,0.120071,-0.000171,2.727790
58,0,0.120071,-0.000171,2.727790
58,1,0.120071,-0.000171,2.727790
59,0,0.120071,-0.000171,2.727790
59,1,0.120071,-0.000171,2.727790
60,0,0.120071,-0.000171,2.727790
60,1,0.120071,-0.000171,2.727790
61,0,0.120071,-0.000171,2.727790
61,1,0.120071,-0.000171,2.727790
62,0,1.020247,-0.000171,1.121723
62,1,1.020247,-0.000171,1.121723
63,0,1.020247,-0.000171,1.121723
63,1,1.020247,-0.000171,1.121723
64,0,1.020247,-0.000171,1.121723
64,1,1.020247,-0.000171,1.121723
65,0,1.020247,-0.000171,1.121723
65,1,1.020247,-0.000171,1.121723
66,0,1.020247,-0.000171,1.121723
66,1,1.020247,-0.000171,1.121723
67,0,1.020247,-0.000171,1.121723
67,1,1.020247,-0.000171,1.121723
68,0,1.020247,-0.000171,1.121723
68,1,1.020247,-0.000171,1.121723
69,0,1.020247,-0.000171,1.121723
69,1,1.020247,-0.000171,1.121723
70,0,1.020247,-0.000171,1.121723
70,1,1.020247,-0.000171,1.121723
71,0,1.020247,-0.000171,1.121723
71,1,1.020247,-0.000171,1.121723
72,0,1.020247,-0.000171,1.121723
72,1,1.020247,-0.000171,1.121723
73,0,1.020247,-0.000171,1.121723
73,1,1.020247,-0.000171,1.121723
74,0,1.020247,-0.000171,1.121723
74,1,1.020247,-0.000171,1.121723
75,0,1.020247,-0.000171,1.121723
75,1,1.020247,-0.000171,1.121723
76,0,1.020247,-0.000171,1.121723
76,1,1.020247,-0.000171,1.121723
77,0,1.020247,-0.000171,1.121723
77,1,1.020247,-0.000171,1.121723
78,0,1.020247,-0.000171,1.121723
78,1,1.020247,-0.000171,1.121723
79,0,1.020247,-0.000171,1.121723
79,1,1.020247,-0.000171,1.121723
80,0,1.020247,-0.000171,1.121723
80,1,1.020247,-0.000171,1.121723
81,0,1.020247,-0.000171,1.121723
81,1,1.020247,-0.000171,1.121723
82,0,1.020247,-0.000171,1.121723
82,1,1.020247,-0.000171,1.121723
83,0,1.020247,-0.000171,1.121723
83,1,1.020247,-0.000171,1.121723
84,0,1.020247,-0.000171,1.121723
84,1,1.020247,-0.000171,1.121723
85,0,1.020247,-0.000171,1.121723
85,1,1.020247,-0.000171,1.121723
86,0,1.020247,-0.000171,1.121723
86,1,1.020247,-0.000171,1.121723
87,0,1.020247,-0.000171,1.121723
87,1,1.020247,-0.000171,1.121723
88,0,1.020247,-0.000171,1.121723
