Generation,Individual,x1,x2,Fitness
0,0,-4.365352,-3.092522,46.892359
0,1,-4.365352,-3.092522,46.892359
1,0,3.966037,-3.092522,27.162631
1,1,3.966037,-3.092522,27.162631
2,0,3.966037,-3.092522,27.162631
2,1,3.966037,-3.092522,27.162631
3,0,3.966037,-3.092522,27.162631
3,1,3.966037,-3.092522,27.162631
4,0,3.966037,-3.092522,27.162631
4,1,3.966037,-3.092522,27.162631
5,0,3.966037,-3.092522,27.162631
5,1,3.966037,-3.092522,27.162631
6,0,3.966037,-3.092522,27.162631
6,1,3.966037,-3.092522,27.162631
7,0,3.966037,-3.092522,27.162631
7,1,3.966037,-3.092522,27.162631
8,0,-1.778895,-3.092522,22.565244
8,1,-1.778895,-3.092522,22.565244
9,0,-1.778895,-3.092522,22.565244
9,1,-1.778895,-3.092522,22.565244
10,0,-1.778895,-3.092522,22.565244
10,1,-1.778895,-3.092522,22.565244
11,0,-1.778895,-3.092522,22.565244
11,1,-1.778895,-3.092522,22.565244
12,0,-1.778895,-3.092522,22.565244
12,1,-1.778895,-3.092522,22.565244
13,0,-1.778895,-3.092522,22.565244
13,1,-1.778895,-3.092522,22.565244
14,0,-1.778895,-3.092522,22.565244
14,1,-1.778895,-3.092522,22.565244
15,0,-1.778895,0.828679,17.300959
15,1,-1.778895,0.828679,17.300959
16,0,-1.778895,0.828679,17.300959
16,1,-1.778895,0.828679,17.300959
17,0,-1.778895,0.828679,17.300959
17,1,-1.778895,0.828679,17.300959
18,0,-1.778895,0.973983,12.440845
18,1,-1.778895,0.973983,12.440845
19,0,-1.778895,0.973983,12.440845
19,1,-1.778895,0.973983,12.440845
20,0,0.123763,0.973983,3.971450
20,1,0.123763,0.973983,3.971450
21,0,-0.924973,0.973983,3.028249
21,1,-0.924973,0.973983,3.028249
22,0,-0.924973,0.973983,3.028249
22,1,-0.924973,0.973983,3.028249
23,0,-0.924973,0.973983,3.028249
23,1,-0.924973,0.973983,3.028249
24,0,-0.924973,0.973983,3.028249
24,1,-0.924973,0.973983,3.028249
25,0,-0.924973,0.973983,3.028249
25,1,-0.924973,0.973983,3.028249
26,0,-0.924973,0.973983,3.028249
26,1,-0.924973,0.973983,3.028249
27,0,-0.924973,0.973983,3.028249
27,1,-0.924973,0.973983,3.028249
28,0,-0.924973,0.973983,3.028249
28,1,-0.924973,0.973983,3.028249
29,0,-0.924973,0.973983,3.028249
29,1,-0.924973,0.973983,3.028249
30,0,-0.924973,0.973983,3.028249
30,1,-0.924973,0.973983,3.028249
31,0,-0.924973,0.973983,3.028249
31,1,-0.924973,0.973983,3.028249
32,0,-0.924973,0.973983,3.028249
32,1,-0.924973,0.973983,3.028249
33,0,-0.924973,0.973983,3.028249
33,1,-0.924973,0.973983,3.028249
34,0,-0.924973,0.973983,3.028249
34,1,-0.924973,0.973983,3.028249
35,0,-0.924973,0.973983,3.028249
35,1,-0.924973,0.973983,3.028249
36,0,-0.924973,0.973983,3.028249
36,1,-0.924973,0.973983,3.028249
37,0,-0.924973,0.973983,3.028249
37,1,-0.924973,0.973983,3.028249
38,0,-0.924973,0.973983,3.028249
38,1,-0.924973,0.973983,3.028249
39,0,-0.924973,0.973983,3.028249
39,1,-0.924973,0.973983,3.028249
40,0,-0.924973,0.973983,3.028249
