Generation,Individual,x1,x2,Fitness
0,0,3.999126,-1.188743,23.651728
0,1,3.999126,-1.188743,23.651728
1,0,0.855783,-1.188743,12.223048
1,1,0.855783,-1.188743,12.223048
2,0,0.855783,0.991813,5.561400
2,1,0.855783,0.991813,5.561400
3,0,0.855783,0.991813,5.561400
3,1,0.855783,0.991813,5.561400
4,0,0.855783,0.991813,5.561400
4,1,0.855783,0.991813,5.561400
5,0,0.855783,0.991813,5.561400
5,1,0.855783,0.991813,5.561400
6,0,0.855783,0.991813,5.561400
6,1,0.855783,0.991813,5.561400
7,0,0.855783,0.991813,5.561400
7,1,0.855783,0.991813,5.561400
8,0,0.855783,0.991813,5.561400
8,1,0.855783,0.991813,5.561400
9,0,0.855783,0.991813,5.561400
9,1,0.855783,0.991813,5.561400
10,0,0.855783,0.991813,5.561400
10,1,0.855783,0.991813,5.561400
11,0,0.855783,0.991813,5.561400
11,1,0.855783,0.991813,5.561400
12,0,0.855783,0.991813,5.561400
12,1,0.855783,0.991813,5.561400
13,0,0.855783,0.991813,5.561400
13,1,0.855783,0.991813,5.561400
14,0,0.954778,0.991813,2.309479
14,1,0.954778,0.991813,2.309479
15,0,0.954778,0.991813,2.309479
15,1,0.954778,0.991813,2.309479
16,0,0.954778,0.991813,2.309479
16,1,0.954778,0.991813,2.309479
17,0,0.954778,0.991813,2.309479
17,1,0.954778,0.991813,2.309479
18,0,0.954778,0.991813,2.309479
18,1,0.954778,0.991813,2.309479
19,0,0.954778,0.991813,2.309479
19,1,0.954778,0.991813,2.309479
20,0,0.954778,0.991813,2.309479
20,1,0.954778,0.991813,2.309479
21,0,0.954778,0.991813,2.309479
21,1,0.954778,0.991813,2.309479
22,0,0.954778,0.991813,2.309479
22,1,0.954778,0.991813,2.309479
23,0,0.954778,0.991813,2.309479
23,1,0.954778,0.991813,2.309479
24,0,0.954778,0.991813,2.309479
24,1,0.954778,0.991813,2.309479
25,0,0.954778,0.991813,2.309479
25,1,0.954778,0.991813,2.309479
26,0,0.954778,0.991813,2.309479
26,1,0.954778,0.991813,2.309479
27,0,0.954778,0.991813,2.309479
27,1,0.954778,0.991813,2.309479
28,0,0.954778,0.991813,2.309479
28,1,0.954778,0.991813,2.309479
29,0,0.954778,0.991813,2.309479
29,1,0.954778,0.991813,2.309479
30,0,0.954778,0.991813,2.309479
30,1,0.954778,0.991813,2.309479
31,0,0.954778,0.991813,2.309479
31,1,0.954778,0.991813,2.309479
32,0,0.954778,0.991813,2.309479
32,1,0.954778,0.991813,2.309479
33,0,0.954778,0.991813,2.309479
33,1,0.954778,0.991813,2.309479
34,0,0.954778,0.991813,2.309479
34,1,0.954778,0.991813,2.309479
35,0,0.954778,0.991813,2.309479
35,1,0.954778,0.991813,2.309479
36,0,0.954778,0.991813,2.309479
36,1,0.954778,0.991813,2.309479
37,0,0.954778,0.991813,2.309479
37,1,0.954778,0.991813,2.309479
38,0,0.954778,0.991813,2.309479
38,1,0.954778,0.991813,2.309479
39,0,0.954778,0.991813,2.309479
39,1,0.954778,0.991813,2.309479
40,0,0.954778,0.991813,2.309479
40,1,0.954778,0.991813,2.309479
41,0,0.954778,0.991813,2.309479
41,1,0.954778,0.991813,2.309479
42,0,0.954778,0.991813,2.309479
42,1,0.954778,0.991813,2.309479
43,0,0.954778,0.991813,2.309479
43,1,0.954778,0.991813,2.309479
44,0,0.954778,0.991813,2.309479
44,1,0.954778,0.991813,2.309479
45,0,0.954778,0.991813,2.309479
45,1,0.954778,0.991813,2.309479
46,0,0.954778,0.991813,2.309479
46,1,0.954778,0.991813,2.309479
47,0,0.954778,0.991813,2.309479
47,1,0.954778,0.991813,2.309479
48,0,0.954778,0.991813,2.309479
48,1,0.954778,0.991813,2.309479
49,0,0.954778,0.991813,2.309479
49,1,0.954778,0.991813,2.309479
50,0,0.954778,0.991813,2.309479
50,1,0.954778,0.991813,2.309479
51,0,0.954778,0.991813,2.309479
51,1,0.954778,0.991813,2.309479
52,0,0.954778,0.991813,2.309479
52,1,0.954778,0.991813,2.309479
53,0,0.954778,0.991813,2.309479
53,1,0.954778,0.991813,2.309479
54,0,0.954778,0.991813,2.309479
54,1,0.954778,0.991813,2.309479
55,0,0.954778,0.991813,2.309479
55,1,0.954778,0.991813,2.309479
56,0,0.954778,0.991813,2.309479
56,1,0.954778,0.991813,2.309479
57,0,0.954778,0.991813,2.309479
57,1,0.954778,0.991813,2.309479
58,0,0.954778,0.991813,2.309479
58,1,0.954778,0.991813,2.309479
59,0,0.954778,0.991813,2.309479
59,1,0.954778,0.991813,2.309479
60,0,-0.080027,0.991813,2.241070
60,1,-0.080027,0.991813,2.241070
61,0,-0.080027,0.991813,2.241070
61,1,-0.080027,0.991813,2.241070
62,0,-0.080027,0.991813,2.241070
62,1,-0.080027,0.991813,2.241070
63,0,-0.080027,0.991813,2.241070
63,1,-0.080027,0.991813,2.241070
64,0,0.970502,0.991813,2.110062
64,1,0.970502,0.991813,2.110062
65,0,0.970502,0.991813,2.110062
65,1,0.970502,0.991813,2.110062
66,0,0.991180,0.991813,1.994709
66,1,0.991180,0.991813,1.994709
67,0,0.991180,0.991813,1.994709
67,1,0.991180,0.991813,1.994709
68,0,0.991180,0.991813,1.994709
68,1,0.991180,0.991813,1.994709
69,0,0.991180,0.991813,1.994709
69,1,0.991180,0.991813,1.994709
70,0,0.991180,0.991813,1.994709
70,1,0.991180,0.991813,1.994709
71,0,0.991180,0.991813,1.994709
71,1,0.991180,0.991813,1.994709
72,0,0.991180,0.991813,1.994709
72,1,0.991180,0.991813,1.994709
73,0,0.991180,0.991813,1.994709
73,1,0.991180,0.991813,1.994709
74,0,0.991180,0.991813,1.994709
74,1,0.991180,0.991813,1.994709
75,0,0.991180,0.991813,1.994709
75,1,0.991180,0.991813,1.994709
76,0,0.991180,0.991813,1.994709
76,1,0.991180,0.991813,1.994709
77,0,0.991180,0.991813,1.994709
77,1,0.991180,0.991813,1.994709
78,0,0.991180,0.991813,1.994709
78,1,0.991180,0.991813,1.994709
79,0,0.991180,0.991813,1.994709
79,1,0.991180,0.991813,1.994709
80,0,0.991180,0.991813,1.994709
80,1,0.991180,0.991813,1.994709
81,0,0.991180,0.991813,1.994709
81,1,0.991180,0.991813,1.994709
82,0,0.991180,0.991813,1.994709
82,1,0.991180,0.991813,1.994709
83,0,0.991180,0.991813,1.994709
83,1,0.991180,0.991813,1.994709
84,0,0.991180,0.991813,1.994709
84,1,0.991180,0.991813,1.994709
85,0,0.991180,0.991813,1.994709
85,1,0.991180,0.991813,1.994709
86,0,0.991180,0.991813,1.994709
86,1,0.991180,0.991813,1.994709
87,0,0.991180,0.991813,1.994709
87,1,0.991180,0.991813,1.994709
88,0,0.991180,0.991813,1.994709
88,1,0.991180,0.991813,1.994709
89,0,0.991180,0.991813,1.994709
89,1,0.991180,0.991813,1.994709
90,0,0.991180,0.991813,1.994709
90,1,0.991180,0.991813,1.994709
91,0,0.991180,0.991813,1.994709
91,1,0.991180,0.991813,1.994709
92,0,0.991180,0.991813,1.994709
92,1,0.991180,0.991813,1.994709
93,0,0.991180,0.991813,1.994709
93,1,0.991180,0.991813,1.994709
94,0,0.991180,0.991813,1.994709
94,1,0.991180,0.991813,1.994709
95,0,0.991180,0.991813,1.994709
95,1,0.991180,0.991813,1.994709
96,0,0.991180,0.991813,1.994709
96,1,0.991180,0.991813,1.994709
97,0,0.991180,0.991813,1.994709
97,1,0.991180,0.991813,1.994709
98,0,0.991180,0.991813,1.994709
98,1,0.991180,0.991813,1.994709
99,0,0.991180,0.991813,1.994709
99,1,0.991180,0.991813,1.994709
100,0,0.991180,0.991813,1.994709
100,1,0.991180,0.991813,1.994709
101,0,0.991180,0.991813,1.994709
101,1,0.991180,0.991813,1.994709
102,0,0.991180,0.991813,1.994709
102,1,0.991180,0.991813,1.994709
103,0,0.991180,0.991813,1.994709
