Generation,Individual,x1,x2,Fitness
0,0,-1.970793,-1.666589,21.833705
0,1,-1.970793,-1.666589,21.833705
1,0,-1.970793,-1.666589,21.833705
1,1,-1.970793,-1.666589,21.833705
2,0,-1.970793,-1.666589,21.833705
2,1,-1.970793,-1.666589,21.833705
3,0,-1.970793,-1.666589,21.833705
3,1,-1.970793,-1.666589,21.833705
4,0,-1.970793,-1.666589,21.833705
4,1,-1.970793,-1.666589,21.833705
5,0,-1.970793,-0.668573,19.394865
5,1,-1.970793,-0.668573,19.394865
6,0,-1.970793,-0.771013,13.329926
6,1,-1.970793,-0.771013,13.329926
7,0,-1.970793,-1.025095,5.226806
7,1,-1.970793,-1.025095,5.226806
8,0,-1.970793,-1.025095,5.226806
8,1,-1.970793,-1.025095,5.226806
9,0,-1.970793,-1.025095,5.226806
9,1,-1.970793,-1.025095,5.226806
10,0,-1.970793,-1.025095,5.226806
10,1,-1.970793,-1.025095,5.226806
11,0,-1.970793,-1.025095,5.226806
11,1,-1.970793,-1.025095,5.226806
12,0,-1.970793,-1.025095,5.226806
12,1,-1.970793,-1.025095,5.226806
13,0,-1.970793,-1.025095,5.226806
13,1,-1.970793,-1.025095,5.226806
14,0,-1.970793,-1.025095,5.226806
14,1,-1.970793,-1.025095,5.226806
15,0,-1.970793,-1.025095,5.226806
15,1,-1.970793,-1.025095,5.226806
16,0,-1.970793,-0.036646,4.317191
16,1,-1.970793,-0.036646,4.317191
17,0,-1.970793,-0.036646,4.317191
17,1,-1.970793,-0.036646,4.317191
18,0,-1.970793,-0.036646,4.317191
18,1,-1.970793,-0.036646,4.317191
19,0,-1.970793,-0.036646,4.317191
19,1,-1.970793,-0.036646,4.317191
20,0,-1.970793,-0.036646,4.317191
20,1,-1.970793,-0.036646,4.317191
21,0,-1.970793,-0.036646,4.317191
21,1,-1.970793,-0.036646,4.317191
22,0,-1.970793,-0.036646,4.317191
22,1,-1.970793,-0.036646,4.317191
23,0,-1.970793,-0.036646,4.317191
23,1,-1.970793,-0.036646,4.317191
24,0,-1.970793,-0.036646,4.317191
24,1,-1.970793,-0.036646,4.317191
25,0,-1.970793,-0.036646,4.317191
25,1,-1.970793,-0.036646,4.317191
26,0,-1.004382,-0.036646,1.277828
26,1,-1.004382,-0.036646,1.277828
