Generation,Individual,x1,x2,Fitness
0,0,-1.411423,-1.226514,30.516950
0,1,-1.411423,-1.226514,30.516950
1,0,-4.816784,-1.226514,39.161276
1,1,-1.411423,-1.226514,30.516950
2,0,-4.816784,2.742226,47.135378
2,1,-1.411423,-1.226514,30.516950
3,0,-4.816784,-2.373153,51.747687
3,1,-1.411423,-1.226514,30.516950
4,0,-4.816784,4.539042,69.430815
4,1,-1.411423,-1.226514,30.516950
5,0,-4.816784,-0.125454,32.092171
5,1,-1.411423,-1.226514,30.516950
6,0,-4.816784,-0.125454,32.092171
6,1,-1.411423,-1.226514,30.516950
7,0,-4.816784,1.613530,49.292629
7,1,-1.411423,-1.226514,30.516950
8,0,-4.816784,-2.896875,39.545968
8,1,-1.411423,-1.226514,30.516950
9,0,-4.816784,-3.461300,60.813717
9,1,-1.411423,-1.226514,30.516950
10,0,1.089899,-3.461300,34.427617
10,1,-1.411423,-1.226514,30.516950
11,0,1.089899,-1.563330,24.403912
11,1,1.089899,-1.563330,24.403912
12,0,-4.344713,-1.563330,56.145149
12,1,1.089899,-1.563330,24.403912
13,0,1.533474,-1.563330,43.793902
13,1,1.089899,-1.563330,24.403912
14,0,-4.122562,-1.563330,41.479698
14,1,1.089899,-1.563330,24.403912
15,0,-4.122562,-1.738927,33.536038
15,1,1.089899,-1.563330,24.403912
16,0,4.891472,-1.738927,39.881819
16,1,1.089899,-1.563330,24.403912
17,0,4.891472,4.807444,55.742801
17,1,1.089899,-1.563330,24.403912
18,0,4.891472,-0.637544,43.061600
18,1,1.089899,-1.563330,24.403912
19,0,4.891472,-3.849635,45.123149
19,1,1.089899,-1.563330,24.403912
20,0,2.460402,-3.849635,44.706063
20,1,1.089899,-1.563330,24.403912
21,0,3.626981,-3.849635,49.097886
21,1,1.089899,-1.563330,24.403912
22,0,-2.104569,-3.849635,25.471478
22,1,1.089899,-1.563330,24.403912
23,0,-3.854104,-3.849635,37.730033
23,1,1.089899,-1.563330,24.403912
24,0,-3.854104,-1.139794,23.684582
24,1,-3.854104,-1.139794,23.684582
25,0,-3.008801,-1.139794,13.983110
25,1,-3.008801,-1.139794,13.983110
26,0,-4.076208,-1.139794,22.655068
26,1,-3.008801,-1.139794,13.983110
27,0,2.435441,-1.139794,30.034835
27,1,-3.008801,-1.139794,13.983110
28,0,2.435441,-1.850076,32.660978
28,1,-3.008801,-1.139794,13.983110
29,0,2.766327,-1.850076,24.169603
29,1,-3.008801,-1.139794,13.983110
30,0,2.766327,-0.170012,21.840539
30,1,-3.008801,-1.139794,13.983110
31,0,-4.178254,-0.170012,28.313042
31,1,-3.008801,-1.139794,13.983110
32,0,-0.479793,-0.170012,25.361734
32,1,-3.008801,-1.139794,13.983110
33,0,4.257156,-0.170012,33.784880
33,1,-3.008801,-1.139794,13.983110
34,0,4.257156,2.925135,38.215358
34,1,-3.008801,-1.139794,13.983110
35,0,3.260783,2.925135,30.952209
35,1,-3.008801,-1.139794,13.983110
36,0,0.117564,2.925135,12.262716
36,1,0.117564,2.925135,12.262716
37,0,-2.162476,2.925135,19.092555
37,1,0.117564,2.925135,12.262716
38,0,-4.255636,2.925135,38.106971
38,1,0.117564,2.925135,12.262716
39,0,-4.255636,2.115816,35.474031
39,1,0.117564,2.925135,12.262716
40,0,-4.255636,-5.059188,54.743419
40,1,0.117564,2.925135,12.262716
41,0,3.379170,-5.059188,54.951645
41,1,0.117564,2.925135,12.262716
42,0,3.379170,0.614937,46.554567
42,1,0.117564,2.925135,12.262716
43,0,3.379170,3.829882,48.529659
43,1,0.117564,2.925135,12.262716
44,0,3.379170,0.167838,33.764733
44,1,0.117564,2.925135,12.262716
45,0,-3.229652,0.167838,24.247689
45,1,0.117564,2.925135,12.262716
46,0,-3.229652,3.845992,38.275018
