Generation,Individual,x1,x2,Fitness
0,0,0.222713,0.875003,12.037906
0,1,0.222713,0.875003,12.037906
1,0,0.222713,0.875003,12.037906
1,1,0.222713,0.875003,12.037906
2,0,0.222713,0.875003,12.037906
2,1,0.222713,0.875003,12.037906
3,0,0.222713,0.875003,12.037906
3,1,0.222713,0.875003,12.037906
4,0,0.222713,0.875003,12.037906
4,1,0.222713,0.875003,12.037906
5,0,0.222713,0.875003,12.037906
5,1,0.222713,0.875003,12.037906
6,0,0.222713,0.875003,12.037906
6,1,0.222713,0.875003,12.037906
7,0,0.222713,0.875003,12.037906
7,1,0.222713,0.875003,12.037906
8,0,0.222713,0.875003,12.037906
8,1,0.222713,0.875003,12.037906
9,0,0.222713,0.875003,12.037906
9,1,0.222713,0.875003,12.037906
10,0,0.222713,0.875003,12.037906
10,1,0.222713,0.875003,12.037906
11,0,0.222713,0.875003,12.037906
11,1,0.222713,0.875003,12.037906
12,0,0.222713,0.875003,12.037906
12,1,0.222713,0.875003,12.037906
13,0,0.222713,0.875003,12.037906
13,1,0.222713,0.875003,12.037906
14,0,0.222713,0.875003,12.037906
14,1,0.222713,0.875003,12.037906
15,0,0.222713,0.875003,12.037906
15,1,0.222713,0.875003,12.037906
16,0,0.222713,0.875003,12.037906
16,1,0.222713,0.875003,12.037906
17,0,0.222713,0.875003,12.037906
17,1,0.222713,0.875003,12.037906
18,0,-2.132584,0.875003,11.516122
18,1,-2.132584,0.875003,11.516122
19,0,-2.132584,0.875003,11.516122
19,1,-2.132584,0.875003,11.516122
20,0,-2.014902,0.875003,7.798063
20,1,-2.014902,0.875003,7.798063
21,0,-2.014902,0.875003,7.798063
21,1,-2.014902,0.875003,7.798063
22,0,-2.014902,0.875003,7.798063
22,1,-2.014902,0.875003,7.798063
23,0,-2.014902,0.875003,7.798063
23,1,-2.014902,0.875003,7.798063
24,0,-2.014902,0.875003,7.798063
24,1,-2.014902,0.875003,7.798063
25,0,-2.014902,0.875003,7.798063
25,1,-2.014902,0.875003,7.798063
26,0,-2.014902,0.875003,7.798063
26,1,-2.014902,0.875003,7.798063
27,0,-2.014902,0.875003,7.798063
27,1,-2.014902,0.875003,7.798063
28,0,-2.014902,0.875003,7.798063
28,1,-2.014902,0.875003,7.798063
29,0,-2.014902,0.875003,7.798063
29,1,-2.014902,0.875003,7.798063
30,0,-2.014902,0.875003,7.798063
30,1,-2.014902,0.875003,7.798063
31,0,-2.014902,0.875003,7.798063
31,1,-2.014902,0.875003,7.798063
32,0,-2.014902,0.875003,7.798063
32,1,-2.014902,0.875003,7.798063
33,0,-0.954973,0.875003,5.003943
33,1,-0.954973,0.875003,5.003943
34,0,-0.954973,0.875003,5.003943
34,1,-0.954973,0.875003,5.003943
35,0,-0.954973,0.875003,5.003943
35,1,-0.954973,0.875003,5.003943
36,0,-0.954973,0.875003,5.003943
36,1,-0.954973,0.875003,5.003943
37,0,-0.954973,0.875003,5.003943
37,1,-0.954973,0.875003,5.003943
38,0,-0.954973,0.875003,5.003943
38,1,-0.954973,0.875003,5.003943
39,0,-0.954973,0.875003,5.003943
39,1,-0.954973,0.875003,5.003943
40,0,-0.954973,0.875003,5.003943
40,1,-0.954973,0.875003,5.003943
41,0,-0.954973,0.875003,5.003943
41,1,-0.954973,0.875003,5.003943
42,0,-0.954973,0.875003,5.003943
42,1,-0.954973,0.875003,5.003943
43,0,-0.954973,0.875003,5.003943
43,1,-0.954973,0.875003,5.003943
44,0,-0.954973,0.875003,5.003943
44,1,-0.954973,0.875003,5.003943
45,0,-0.954973,0.875003,5.003943
45,1,-0.954973,0.875003,5.003943
46,0,-0.954973,0.875003,5.003943
46,1,-0.954973,0.875003,5.003943
47,0,-0.954973,0.875003,5.003943
47,1,-0.954973,0.875003,5.003943
48,0,-0.954973,0.875003,5.003943
48,1,-0.954973,0.875003,5.003943
49,0,-0.954973,0.875003,5.003943
49,1,-0.954973,0.875003,5.003943
50,0,-0.954973,0.875003,5.003943
50,1,-0.954973,0.875003,5.003943
51,0,-0.954973,0.875003,5.003943
51,1,-0.954973,0.875003,5.003943
52,0,-0.954973,0.875003,5.003943
52,1,-0.954973,0.875003,5.003943
53,0,-0.954973,0.875003,5.003943
53,1,-0.954973,0.875003,5.003943
54,0,-0.954973,0.875003,5.003943
54,1,-0.954973,0.875003,5.003943
55,0,-0.954973,0.875003,5.003943
55,1,-0.954973,0.875003,5.003943
56,0,0.002212,0.875003,3.695401
56,1,0.002212,0.875003,3.695401
57,0,0.002212,0.875003,3.695401
57,1,0.002212,0.875003,3.695401
58,0,0.002212,0.875003,3.695401
58,1,0.002212,0.875003,3.695401
59,0,0.002212,0.875003,3.695401
59,1,0.002212,0.875003,3.695401
60,0,0.002212,0.875003,3.695401
60,1,0.002212,0.875003,3.695401
61,0,0.002212,0.875003,3.695401
61,1,0.002212,0.875003,3.695401
62,0,0.002212,0.875003,3.695401
62,1,0.002212,0.875003,3.695401
63,0,0.002212,0.875003,3.695401
63,1,0.002212,0.875003,3.695401
64,0,0.002212,0.875003,3.695401
64,1,0.002212,0.875003,3.695401
65,0,0.002212,0.875003,3.695401
65,1,0.002212,0.875003,3.695401
66,0,0.002212,0.875003,3.695401
66,1,0.002212,0.875003,3.695401
67,0,0.002212,0.875003,3.695401
67,1,0.002212,0.875003,3.695401
68,0,0.002212,0.875003,3.695401
68,1,0.002212,0.875003,3.695401
69,0,0.002212,0.875003,3.695401
69,1,0.002212,0.875003,3.695401
70,0,0.002212,0.875003,3.695401
70,1,0.002212,0.875003,3.695401
71,0,0.002212,0.875003,3.695401
71,1,0.002212,0.875003,3.695401
72,0,0.002212,0.875003,3.695401
72,1,0.002212,0.875003,3.695401
